beat1,beat2,corr
1933,933,-0.8006875930135047
823,211,-0.8007009602385754
2412,611,-0.8007884201409573
814,133,-0.8007964204252985
1831,822,-0.8009194907119507
1831,1712,-0.8010036994175965
1231,431,-0.8010087957959694
1113,234,-0.8011946056745182
1233,225,-0.801263933671594
2024,633,-0.8012911562639478
1212,1122,-0.8014547336787079
1114,933,-0.8015431837080793
1224,733,-0.8015542205822882
2515,123,-0.8016035540341948
921,623,-0.8016241962395831
1925,1135,-0.8016941415059065
2524,634,-0.8017043791287726
2413,922,-0.8017452103981499
1935,833,-0.8017625301851348
1211,331,-0.8017931409657273
1724,413,-0.8019547852125009
1414,1134,-0.8019662458205287
1822,1532,-0.8020079854276642
1834,726,-0.8021300514926583
812,313,-0.8021884373025479
511,322,-0.8022495844747655
934,533,-0.8022711039505733
1522,124,-0.8022974398233768
1231,324,-0.8023460384798191
1823,235,-0.8023993999262861
1811,1624,-0.8024294741426592
1634,112,-0.802495118037452
833,112,-0.8025135840356129
2531,1933,-0.8025144603472877
812,123,-0.8025462167541371
1013,933,-0.8025875431197509
913,533,-0.8026298713857223
2524,1013,-0.8026444240057375
1711,431,-0.802652459859052
1233,312,-0.8028022387910998
1925,924,-0.8028747090143387
1812,1634,-0.8030726173677366
424,122,-0.8030950226648902
832,413,-0.8031080430982918
1523,1012,-0.8031664889608184
1831,431,-0.803219913017584
1724,914,-0.8034818510750105
623,232,-0.8034866769692255
613,212,-0.8035666759554899
2422,1113,-0.8035744223010705
824,124,-0.8036465799949075
712,631,-0.8036472388090793
532,414,-0.8036598639059319
1654,733,-0.8037113650031577
824,122,-0.8037257958847025
432,333,-0.8037646612532462
1832,1631,-0.8037754109285266
1921,914,-0.803864625058122
1911,322,-0.8039415145802252
2523,1811,-0.8039637243073094
1132,1113,-0.8040100857492316
533,432,-0.8040667964602509
2525,622,-0.8041052444978108
712,224,-0.8041527928049739
1924,611,-0.8042212493894955
1125,413,-0.804272285707296
2532,1114,-0.8043201109557904
1733,533,-0.8043973715038726
1711,1222,-0.8044352235023573
1913,1832,-0.8046202031080788
2531,1233,-0.804627672271125
726,213,-0.8046373124607781
1653,1023,-0.8046608352957343
1212,1112,-0.8047220571669942
2031,1112,-0.8047595013472553
1215,411,-0.8048115336276236
1013,824,-0.8048502210624252
1231,921,-0.8048905514552417
1722,1414,-0.8048924780960923
2432,1731,-0.8049866379052565
2424,1655,-0.8051521374097765
414,213,-0.8051556926569342
1533,234,-0.8051888554822039
1012,433,-0.8051955259406641
1933,934,-0.8052620896366718
1832,1221,-0.8052875373912505
2012,933,-0.8055034552039466
2023,834,-0.8057003954102454
1922,921,-0.8057135163181304
1731,1112,-0.8057633469738853
324,221,-0.805871191834277
1433,411,-0.8059336399855721
1631,1233,-0.806029980109343
1423,1012,-0.8060979873711822
1823,1233,-0.8061734780160257
1023,334,-0.8062923678164249
1221,235,-0.8063945186633998
1914,1112,-0.806405793323218
2413,422,-0.8064093205661905
1424,715,-0.8064225873213853
732,511,-0.8064536953196306
524,413,-0.8065411882387263
2523,1414,-0.8065428987728718
1613,111,-0.8066057568724531
2413,214,-0.8066523864607564
1913,533,-0.806653695871476
2211,132,-0.8067512670519397
1414,924,-0.8069773227451457
1432,724,-0.8069915509523993
1912,431,-0.806996141858842
422,122,-0.8070053067313886
1532,235,-0.8070629920333726
beat1,beat2,corr
725,113,-0.8070817074241478
2024,222,-0.8071856385170952
1712,1232,-0.8073730163733048
1632,333,-0.8074055133969836
2522,111,-0.8074674478114254
2223,2023,-0.8075547263109885
925,233,-0.8075558595089714
2534,1932,-0.8077148920591513
1233,832,-0.8077347837206156
2531,1112,-0.8077780200658121
933,523,-0.8077868966762992
1722,111,-0.8079522876681584
1934,431,-0.8079664101937076
2513,1223,-0.8081281909531367
1821,823,-0.8081449396569745
1912,1652,-0.8081513134808948
1823,331,-0.8082254308449878
2213,2031,-0.8082494634324412
1611,223,-0.8082869613745814
933,122,-0.8082927087439836
1834,424,-0.8083659442624482
634,414,-0.8084739245921695
2515,1934,-0.808546775038661
2413,1614,-0.808608974547457
1114,433,-0.8086538731827975
921,814,-0.8086743730402624
1634,1233,-0.8087005797528355
1633,333,-0.8087522097947527
1922,324,-0.8087522757975585
2212,1821,-0.8088127610501679
1132,312,-0.8088259095317712
1921,1821,-0.808876363456456
1911,1133,-0.8089309485681362
1413,111,-0.808934438025987
1132,414,-0.8089370331769495
2213,1654,-0.8090352345021345
1424,914,-0.8090402728487754
2432,812,-0.8090610285113391
2423,725,-0.8091536843046124
2232,111,-0.8091598510262961
1522,1011,-0.8092308032464357
1223,1125,-0.809233099621869
1221,1013,-0.8092533998623131
1214,424,-0.8092825471462816
1722,1233,-0.8093403508496815
1922,1655,-0.8094040413088222
914,314,-0.8096391276141118
1922,1634,-0.8097402749758733
1133,313,-0.8097615291284762
1912,624,-0.8098138765442923
2524,1831,-0.8099359692974046
1832,1731,-0.8100765037888268
2431,734,-0.8101176136298646
1024,322,-0.8102418807444719
1832,933,-0.8102808708732601
2534,124,-0.8102910451619152
1234,333,-0.8103903667440279
2412,1733,-0.8104328307868401
1132,733,-0.8104451142738669
2011,1113,-0.8105114465798177
1935,431,-0.8105651118075073
1012,311,-0.8105912979568959
2031,1655,-0.8106227112214743
1633,211,-0.8106381992074689
911,731,-0.8106509427465677
2234,1032,-0.8107245477767036
1224,734,-0.8107456379241825
832,213,-0.8107579229477059
1653,112,-0.8108924798112308
1231,612,-0.8109571889970787
2221,714,-0.8109818790578173
634,334,-0.8109947482421269
2422,422,-0.8110290698727862
1655,113,-0.8110957679797839
1421,333,-0.8111108166301669
2222,111,-0.8111785306876019
624,433,-0.8111914004372738
2535,623,-0.811278305237466
2521,1934,-0.8114044519250541
1624,1232,-0.8115166512555755
1924,714,-0.8115961054757994
1235,914,-0.8117346131393116
1233,932,-0.8117346649873092
1925,1134,-0.8117665259020648
933,111,-0.8119051140044803
1523,1013,-0.812159278115424
2212,333,-0.812166130731514
422,124,-0.8122137404181902
1822,711,-0.8122328769769331
1224,424,-0.8122691527623738
2234,1223,-0.8123656714905723
2233,1652,-0.8124742246788549
2522,533,-0.8125023722014215
1214,1115,-0.8127091379757856
912,622,-0.8127237347679558
1831,1613,-0.8127862726072684
711,511,-0.8127870571951882
1934,922,-0.8128535063260854
1624,1132,-0.8128735628235728
1123,1012,-0.8129114959964427
925,511,-0.8129203257748099
1812,922,-0.8129374847267158
324,233,-0.812958247523619
833,122,-0.8130588454448467
1223,334,-0.8130806473300236
2524,2033,-0.8131683413259663
2213,1911,-0.8132022945761037
2525,1132,-0.8132490819875999
1914,413,-0.81325239249661
2232,123,-0.8133462989215078
723,213,-0.8138243028014898
1653,1011,-0.813856528561274
1531,1011,-0.8140116470830142
2432,811,-0.8140422528577596
1922,612,-0.8141096725134302
2031,914,-0.8141736319227173
1234,623,-0.8144932348824535
1934,934,-0.8146598944159392
935,624,-0.8147130623861238
823,121,-0.8147524629871712
1112,915,-0.8147613756108761
1811,1713,-0.8147812657010554
433,331,-0.8147868715366888
1733,313,-0.8148162116542874
2423,2024,-0.8148575920370787
1652,121,-0.8149208815860851
522,123,-0.8149238892953784
1225,1022,-0.8149921229277736
1655,1212,-0.8150114128461735
1833,1634,-0.8150398087388333
725,224,-0.815123682663808
1011,412,-0.8151891863634056
1131,431,-0.8151892685820992
531,324,-0.8152715101271361
533,323,-0.8153280904219815
2433,922,-0.8153937169352081
2011,424,-0.8153977633016191
1112,1033,-0.8157007503326593
2515,1132,-0.8157781042968906
924,333,-0.8157810597465535
1022,925,-0.8158590145331456
1512,714,-0.8158838274488195
2433,1613,-0.8159853275258008
1832,1533,-0.8160845824263624
1811,824,-0.8161173316536358
434,114,-0.8161308666109669
931,532,-0.8161380579358519
712,622,-0.8161978904753543
1914,731,-0.8162323427235096
1922,431,-0.816309827997107
1632,623,-0.8163313723334051
1822,812,-0.8165085832308224
2011,735,-0.8167042339332581
424,111,-0.8167107891169942
1423,1112,-0.8167466769164646
333,323,-0.8167549152880417
2032,1115,-0.8168027925275881
2422,1512,-0.8168141081376981
734,622,-0.8168685867992506
1024,833,-0.8168796650834874
1032,513,-0.816893059016009
1132,422,-0.8170100749790172
2212,1811,-0.8170403603143898
1523,235,-0.8170539884776384
1833,232,-0.8171049127841646
1011,434,-0.8174130183591997
1132,921,-0.8174286320110508
1024,312,-0.8174529218919215
412,124,-0.8175080972430403
2524,1834,-0.8176170359856442
1112,934,-0.8177753818384615
235,133,-0.817919184133721
2222,1935,-0.8182038348590607
2413,412,-0.8183572381211417
2011,312,-0.8184657181818382
2511,223,-0.8184688214501452
1934,1712,-0.8184971708514736
2433,522,-0.8188742364947272
1921,1414,-0.818940098650404
511,412,-0.8190654114329214
2213,524,-0.8190659403310983
1023,232,-0.8190810062356129
631,412,-0.8190857211552297
2012,824,-0.8191443662413699
934,511,-0.8192064254150827
1224,724,-0.8193666144792259
624,524,-0.8194100681295031
beat1,beat2,corr
1915,1523,-0.8194306059158855
1112,833,-0.8194617481328927
2213,621,-0.8194670144516539
1132,932,-0.8195210307727965
2232,235,-0.8196692595743458
1653,623,-0.8196916163553725
2533,1724,-0.8198620094232358
324,231,-0.8201463180333958
2534,1832,-0.8201662687073874
1811,412,-0.8201730430581793
911,533,-0.8202040567681782
634,614,-0.8202390902285761
2433,1652,-0.8202414498107277
1731,624,-0.8203473530810983
2031,2024,-0.8203770555442128
1834,712,-0.8205252789912408
331,221,-0.8205410012046698
2521,2022,-0.8206121486499925
522,124,-0.8206678279782423
1633,1232,-0.8208676449184404
2413,1611,-0.8208883090540248
2432,131,-0.8209890494887915
1712,634,-0.820997613580739
2515,1232,-0.8210571331844682
2232,814,-0.8210646542542176
923,623,-0.8212779514082126
2512,2413,-0.8214362294038411
1632,1114,-0.8214934492505558
1115,1024,-0.8215643794836763
423,112,-0.8216604501007638
1022,823,-0.8217555389981251
725,631,-0.82177994981599
2422,1413,-0.821827957128323
1623,1012,-0.8218739456568118
2524,731,-0.8219268078001429
1913,1822,-0.8220103945284707
2515,1433,-0.8220793588352061
2431,724,-0.8221170474668447
934,114,-0.8221326194959969
2522,234,-0.8221435039269945
2212,1112,-0.8221642722798639
1921,333,-0.8222289812004605
1722,1022,-0.8222983627933832
2211,1012,-0.8224076030715927
2433,424,-0.82252396597043
2521,1433,-0.8225604797351562
1433,312,-0.8226143636178113
2213,1033,-0.8226959032787565
2515,533,-0.8229057953036293
1713,223,-0.8229146894866708
1655,531,-0.8229348459624094
1114,323,-0.8229640493436423
1711,1655,-0.8230284086082764
932,731,-0.8230779416260052
2422,931,-0.8231527209638551
722,212,-0.823195036948391
2232,1414,-0.8232448864395397
1214,423,-0.823296602779292
2412,323,-0.8233375586327436
2413,1632,-0.8235212842642737
323,211,-0.8236845953714953
2232,1821,-0.8236856561345486
711,112,-0.8237849904118222
923,914,-0.8240219889944905
1023,522,-0.8240817252736269
2534,223,-0.8241524797709066
1834,432,-0.8243491891137056
822,211,-0.8244186200975021
813,132,-0.8244373608197523
1814,431,-0.824597530246385
2515,124,-0.8246217156637913
2511,2433,-0.8246256663635048
934,211,-0.824683541397987
2513,1112,-0.8246956227575387
1834,913,-0.8247401820526985
1234,631,-0.8247865485313152
2221,233,-0.8249436288068677
711,114,-0.8249654275338596
1733,333,-0.8249921681728468
1932,1652,-0.8249951113881323
2031,413,-0.8250637361602331
933,112,-0.8250751383840554
1232,412,-0.8251196545133047
821,532,-0.8251464785185397
2412,421,-0.8252048558249852
1913,332,-0.8253322809125324
1832,1624,-0.8255731157607097
2521,112,-0.8257440752758669
2213,1212,-0.8257742118020418
1833,833,-0.8258083209530223
1423,731,-0.825812252001424
632,423,-0.8259214573469973
1212,731,-0.8259408677721333
2213,121,-0.8260784662303788
1834,1613,-0.8260988690194155
1024,711,-0.826169777710878
2221,1411,-0.8262413206478653
1832,811,-0.8262663309311963
1653,1433,-0.8263240619958013
715,313,-0.826343906725522
1211,413,-0.8264175115172798
2422,1034,-0.8265128416774696
1113,211,-0.8265809698041362
1134,1023,-0.8266344730388571
2514,1414,-0.8267945324648128
1654,612,-0.8269097222163808
1935,1653,-0.827126192482643
2515,814,-0.8272045707233204
1214,1113,-0.8272307096006895
2411,2024,-0.827237799558503
1832,1722,-0.8272381421360907
713,132,-0.8273240733962514
1811,334,-0.8273711109088917
1233,1221,-0.8273753208371166
1012,924,-0.8274307283657126
2024,1212,-0.8274885582892793
1233,822,-0.8275068722095704
1412,423,-0.8275107065090432
1112,323,-0.8277574520771447
2024,221,-0.8278421450791034
2433,412,-0.8278495768009504
1833,711,-0.8278760823085936
1812,431,-0.8279228441596932
2033,1221,-0.8279289519342513
733,123,-0.8279895337065988
1522,1022,-0.8280701739538373
1811,723,-0.8281560676969405
2521,1915,-0.8281629627406646
2422,1823,-0.8281846071873794
1832,915,-0.8281912590238756
1822,1222,-0.8282686945391666
1931,1652,-0.8282743196724317
1413,631,-0.8283386091797853
1834,822,-0.8284581196610326
1811,314,-0.8284938829768228
731,422,-0.8284986249666866
1211,1012,-0.8285003830461061
334,234,-0.8285731017173192
1935,711,-0.8286547278739528
2412,1633,-0.8286643443459385
431,215,-0.8286955683362914
1925,1623,-0.8288223010477251
1624,1414,-0.8289986598319701
2521,231,-0.8291466793877279
1653,114,-0.829230669871926
2223,311,-0.8293480810351044
2432,1522,-0.8293724216574632
1221,631,-0.829426028788396
2525,1831,-0.8294311895574583
812,532,-0.8295327221416643
2515,1911,-0.8295536527858893
2422,1722,-0.8295656441944735
423,113,-0.829609084000296
1924,121,-0.8296759122596631
1732,333,-0.8298616629405833
2531,1931,-0.8298674669199604
923,235,-0.8299188207526944
2212,1114,-0.8300135773899012
2531,223,-0.8300143862543682
2031,333,-0.8302133871900981
1922,334,-0.8303174168282659
2534,1931,-0.83033536170556
1911,1613,-0.8303666611334578
2012,931,-0.8304224187221441
1531,112,-0.8304596343590975
1634,1231,-0.8305041479486199
2521,623,-0.8305062159296259
1932,823,-0.8305564725024124
1833,933,-0.8305664853888811
1634,213,-0.8305826741750354
1531,1214,-0.8306141367730596
1633,533,-0.8306812637162195
1634,235,-0.8306918213885788
2411,715,-0.8308586887188849
1934,726,-0.830914293611481
2432,1513,-0.8309197529686075
2221,1135,-0.8310411130362799
2031,1122,-0.8311605378772461
2521,1414,-0.8312507423657817
1022,915,-0.8313745346872239
1915,1612,-0.8315554672417682
1915,824,-0.8315723106236899
733,621,-0.8315882544088734
1115,121,-0.8316380350545719
324,212,-0.8316631629704442
2521,1833,-0.8316926948092194
1811,821,-0.831771278512872
beat1,beat2,corr
1024,423,-0.83183010777891
1114,932,-0.8318519278736194
1633,623,-0.8319171708702807
725,124,-0.8320081534991106
1232,133,-0.8321673518909466
2433,422,-0.8322371358072619
1811,321,-0.8322780398740951
1653,622,-0.8323039836198222
2011,732,-0.8323428540117109
1432,612,-0.8324102884767034
2413,934,-0.8324680522019529
1913,114,-0.8324856240077526
2023,1014,-0.8326082872281113
2533,2423,-0.8327198039480113
2532,1821,-0.8327472192898664
1712,731,-0.8327574630757212
1211,235,-0.8327792860914778
1622,1223,-0.8327931737750948
2212,123,-0.8329453203334507
1821,314,-0.8330755269885083
814,414,-0.8331441830421072
1712,124,-0.8331640438926552
1233,1211,-0.833257170997801
1911,823,-0.833418735632524
1913,1132,-0.8334287263388767
723,111,-0.8334350054126409
1911,1652,-0.8334558836408974
2514,914,-0.8335246228133435
2525,2413,-0.8336296285550269
622,422,-0.8336978354631317
1733,731,-0.8338041972792328
1114,524,-0.8338326073886315
2212,1132,-0.833887982281298
1524,734,-0.83390261866007
2432,2212,-0.834008013114077
1233,1125,-0.8341512258977806
1512,215,-0.8343782180017337
1212,914,-0.8344863791670697
735,211,-0.834642186141116
233,132,-0.8346608113320638
2023,613,-0.8348471426513495
2433,711,-0.8349640625137716
1931,412,-0.8350797524456683
622,421,-0.8351348882752974
1532,631,-0.8352666503435041
1111,622,-0.8355388733106678
532,322,-0.8357115075936401
2524,111,-0.8357492807961291
1232,733,-0.8358317382923645
1112,935,-0.8359458220583811
2433,431,-0.8360385823264057
1823,1012,-0.8361088996328713
2011,823,-0.8361654169362535
1911,414,-0.8361906774374703
1214,726,-0.8363590832564372
322,112,-0.8364424254548584
2433,932,-0.8366147630345605
1732,631,-0.8366150652046853
1421,631,-0.836672571066607
2531,1932,-0.8369319293509432
1225,631,-0.8371249621538444
1911,722,-0.837168042649386
725,622,-0.8373222415199336
1433,724,-0.8373474001249768
1811,1622,-0.837381835018502
1133,533,-0.8373885390484905
412,114,-0.8373886265264107
1012,811,-0.8374574024201381
1811,825,-0.8374631029738245
1821,824,-0.8375742796242451
1821,312,-0.8375933176860645
1522,631,-0.8376079651950299
1733,1232,-0.8376722844483402
2423,1124,-0.8377019625697898
1212,331,-0.8377076373033275
1414,412,-0.8377099866128251
922,114,-0.8377955640332432
1931,933,-0.8378033150735307
1931,934,-0.8378388769697558
1832,723,-0.8378882192008116
2024,835,-0.837932677015937
512,411,-0.8380407051200001
2232,1915,-0.8380649245964196
1111,114,-0.8381029435502799
2412,726,-0.83812039001998
2232,1922,-0.8381932320635441
232,213,-0.8382576718917119
1132,522,-0.8382652475095462
2522,1915,-0.838327905476829
623,414,-0.8383955655438917
1612,532,-0.838532114736655
1233,824,-0.8385712083010435
2513,1012,-0.8387245819287296
933,532,-0.838755743889976
1222,121,-0.8387988612563464
1933,1532,-0.8388457562316683
1023,612,-0.8389710797371122
1831,932,-0.8390150368694728
1634,231,-0.8390332289283571
431,234,-0.8390805359497017
2213,531,-0.8392580807783707
1214,825,-0.8392661862550517
1024,232,-0.8393746758130981
1631,1022,-0.8394092226351344
2233,613,-0.8394680776952621
1932,1113,-0.8396148322466864
2524,235,-0.839624942991611
2523,1223,-0.8396297257273432
833,631,-0.8396603657987748
1652,231,-0.839753922520858
1811,1125,-0.8398161441603199
2023,812,-0.8398868078676177
732,113,-0.8400574855943326
1814,1652,-0.8400693656172463
1832,1632,-0.8401057596891411
1111,223,-0.8401438879207195
1913,1024,-0.8402385394547807
2412,1713,-0.840305332162157
2525,2432,-0.8403322955882698
1834,911,-0.8403346101110223
632,331,-0.8403886638959948
1414,314,-0.84045057550108
1915,923,-0.8405757709531979
1512,212,-0.8406509855431573
2525,123,-0.8407090220424108
1634,122,-0.8407243777221167
1232,833,-0.8407375980010583
2412,2211,-0.8410095793740481
1532,1433,-0.8411291676972945
2523,2223,-0.8411758654172857
1934,1634,-0.8411916933717944
2535,1821,-0.8412372252638539
1111,112,-0.8413240186694803
1132,812,-0.8413464892697072
522,111,-0.8413578549459415
1812,824,-0.8414778460557311
2432,1611,-0.8414838671463734
2531,511,-0.8415917275559116
1024,434,-0.8416113476353672
431,113,-0.8416392433536681
2525,1414,-0.8416939279718265
1613,1232,-0.8417526660076864
312,213,-0.8417717972561933
1215,612,-0.8418091672975409
1231,334,-0.8418902549240064
1433,921,-0.8420284474726119
1834,933,-0.842101366686568
532,431,-0.8421335235861875
1411,132,-0.84215967112574
133,123,-0.842256856030071
823,623,-0.8422745648587635
1023,726,-0.8423931404061423
932,124,-0.8424440986868041
1655,1424,-0.8424500505105742
2514,1022,-0.8425209895314385
2013,431,-0.8425964325757808
2513,211,-0.8426026911552487
1221,731,-0.8426701309855322
2525,1022,-0.8429717011932426
1932,314,-0.8429725227951761
1833,312,-0.8430142924583497
1421,623,-0.8430801539248428
2422,911,-0.8430827281920062
1935,933,-0.8430971659406379
1912,322,-0.8431265390911407
1135,333,-0.8431507781502493
1935,922,-0.8432008369977498
2212,1834,-0.8432039181329635
824,231,-0.8432893427947511
1022,414,-0.8433230594818764
1123,622,-0.843353691285677
1812,933,-0.8433724049825564
1915,915,-0.8434178182814929
1811,432,-0.8434202354629561
1934,422,-0.8434502015003382
1621,612,-0.8434551336170364
1413,313,-0.8435298468161709
1034,333,-0.8436699785164292
1733,111,-0.8437459062248818
623,323,-0.8437942024599289
1414,822,-0.8438788752068607
921,532,-0.8438979524375747
814,724,-0.8439367899827125
1531,122,-0.8442666161572296
1832,1733,-0.8442759374471666
1913,1232,-0.8443313708187908
2531,1812,-0.8443325343146096
beat1,beat2,corr
1831,1652,-0.8443645591756618
833,533,-0.8444347890738413
2223,1235,-0.8445086718695926
1722,333,-0.8446184709075176
2511,631,-0.8446548193175787
2521,122,-0.8446585056033282
2521,1233,-0.8448820120016545
2523,1032,-0.8449294476927399
1935,1522,-0.8450233595076915
1821,1234,-0.8450574888974313
1834,1712,-0.8451367640770665
1821,925,-0.8453105672649978
1115,835,-0.8453715469352469
1621,1122,-0.845567135424442
1214,712,-0.8456151844677259
2411,1613,-0.845640417814082
1413,333,-0.8456527129625201
1232,922,-0.8456960918084974
2024,1423,-0.8456967938425797
2423,712,-0.8458269604998837
1821,1522,-0.8458367760286493
811,111,-0.8458502041789948
735,533,-0.8459055098238982
2033,1823,-0.8459159254407325
2213,2013,-0.8459179568612955
921,211,-0.8459449468158275
831,132,-0.8459715055531013
412,123,-0.8460616626573182
2022,434,-0.8461259820581392
2033,412,-0.8461646550740232
2232,1832,-0.8462085742776302
2033,915,-0.8462134750486349
814,411,-0.846260829556546
2411,1533,-0.846302314648066
1414,414,-0.846359837519088
2532,124,-0.8464060264482356
1223,714,-0.8464914569037596
1132,723,-0.8466255186977568
1832,712,-0.8467432262329625
631,321,-0.8467743930815149
814,723,-0.8468799928163261
1234,914,-0.8468890638601678
1034,223,-0.8469070741473762
2513,1811,-0.8469197483517851
1915,922,-0.8469571206015288
1655,621,-0.8469900339614064
1412,333,-0.8471307244646303
912,731,-0.8472124292395162
823,234,-0.8472266900556029
1011,613,-0.8474076311503284
1914,1233,-0.8474102288827857
421,124,-0.8474207060578998
1935,312,-0.8474968300654383
2232,1231,-0.8475278681197194
724,224,-0.8475920152881594
1513,223,-0.8476015620154373
1114,1034,-0.8477399044750651
1914,1811,-0.8477418498894156
1653,213,-0.8478172257131594
1233,432,-0.8478509664720418
1533,111,-0.8478757418356165
835,331,-0.8478850952631323
2423,1651,-0.8479706537546684
1022,922,-0.8482968820244488
431,122,-0.8483043513147039
1822,1522,-0.8483283047985456
1132,831,-0.848374919066121
2534,235,-0.8484130504542116
1811,921,-0.848466322798647
711,113,-0.8485379146671109
1115,221,-0.848542477512461
232,211,-0.8485787434121573
2433,735,-0.8485932921912358
2413,432,-0.8487437313284639
1724,1222,-0.8488839898058275
1934,932,-0.8489580261823237
1633,223,-0.849062691000487
1611,731,-0.8492610867244306
1831,232,-0.8492789040143887
726,124,-0.8493791579785577
2432,1913,-0.849388349675631
1233,424,-0.8494548675208106
1623,731,-0.8496010451650335
2232,623,-0.8496745111567919
2532,413,-0.8497308273781968
1112,314,-0.8497506285160805
1533,532,-0.8499734632071752
1652,1121,-0.8499821304854313
1821,1111,-0.8501095521988814
2512,2422,-0.8501334145300286
1833,1653,-0.8501693479870507
1833,1531,-0.8502276633770438
1811,913,-0.8503728522226184
1122,221,-0.8504451490331594
1634,1414,-0.8504468851481892
1112,412,-0.8504791835133731
1712,533,-0.850535148250138
2411,2213,-0.8506092847034505
922,533,-0.8506290222375517
2525,533,-0.8506460688100302
232,122,-0.8506833141001106
2413,833,-0.8508262877433
1911,711,-0.8509806832672552
1614,332,-0.851015286738174
432,211,-0.8510501899302547
732,234,-0.8510543829304333
713,313,-0.8512624721341921
1113,621,-0.8512686968088697
1935,1533,-0.8512939970249936
733,533,-0.8513903592125556
1512,532,-0.8514163033395583
1933,1652,-0.8514320460228517
1115,1011,-0.8514435338804317
1214,724,-0.8518169408549625
2525,1012,-0.851849190519155
1834,434,-0.8518717198317672
935,223,-0.8519503887066984
2522,1812,-0.8519854552476835
2413,913,-0.8522796779465278
1633,731,-0.8523925761272612
1013,314,-0.8524489451175701
2432,1733,-0.8524965933812103
1413,624,-0.8525228678526512
2532,1832,-0.8525885656243172
2525,1232,-0.8526033447612356
1653,631,-0.8526515305184545
1414,421,-0.852767453089656
1834,725,-0.8528188222138844
922,122,-0.8528921499744196
613,121,-0.8529527011016239
2534,631,-0.8530753251869662
2525,2422,-0.8530950055602765
1713,333,-0.8531367548626636
1113,124,-0.8532197535016061
833,123,-0.8532499241600162
323,111,-0.8532795775550152
2213,1213,-0.8533164411593662
911,631,-0.8533387021209863
2522,1834,-0.8535213265012555
1512,611,-0.8535708504135763
711,122,-0.8536126754786821
334,124,-0.8536838800243316
1733,1132,-0.8536920098986558
1135,132,-0.8538332275283572
1523,1022,-0.8538651249474546
814,421,-0.8538674607256859
2031,1012,-0.8538946543660122
1013,923,-0.85392742313044
2521,1821,-0.8539484431285842
1831,915,-0.8540217096610222
2531,114,-0.8543226974220608
2432,712,-0.8543778677654537
1934,1531,-0.8544144419036579
2514,623,-0.8544320238149039
2521,124,-0.8544713309966819
912,634,-0.8544951274820435
1812,732,-0.8545747564271812
825,124,-0.8549323641630524
2212,533,-0.8549546989674481
726,123,-0.8549598856008127
2033,1211,-0.8550885395487835
322,114,-0.8551650676671188
1114,422,-0.8552639690756841
2011,723,-0.8556124550884434
932,123,-0.855655970296036
623,424,-0.8557318705663771
2022,824,-0.8557319012153356
2413,1921,-0.8557325351984518
821,113,-0.8557503148938693
2413,912,-0.8559351172920427
2534,1114,-0.8559747497398273
2531,1214,-0.856047911628739
1821,811,-0.8561009922520314
712,313,-0.8561088110618196
2422,1611,-0.8561576085632966
2221,1813,-0.8563173970560922
1532,234,-0.8563788540425067
2521,1812,-0.856387230574754
2033,1612,-0.8563999527453681
1824,722,-0.8564793847700891
1214,823,-0.8565089452658078
1834,915,-0.8566235285951943
2511,1834,-0.8569170336731358
133,114,-0.8569830450390096
1613,1132,-0.8570643811827474
2032,423,-0.8571709008536502
1711,423,-0.857408249339623
beat1,beat2,corr
1124,313,-0.8574728940560616
922,112,-0.8576169341036177
2413,2031,-0.8576240278190845
1115,632,-0.8576395018180666
1833,431,-0.8576399325216909
823,124,-0.8577807628179784
1232,522,-0.8578001382785061
1935,1111,-0.8578055760097908
1024,934,-0.8578169080079385
412,235,-0.857832122493064
413,225,-0.8578514843053432
1932,1532,-0.8578705373532066
1222,621,-0.8578882094783685
2533,925,-0.8578984907065945
2432,1531,-0.8579267325525141
2422,1522,-0.8579758941607281
1931,1532,-0.8581417661378273
1622,1012,-0.8581641747598094
911,123,-0.8581892123875208
2525,1112,-0.8582436848787619
1913,215,-0.8583926741813364
1414,735,-0.8585598912183023
811,631,-0.8586044164844436
1925,1813,-0.8586801965911681
1934,725,-0.8587385152490495
1713,413,-0.8590761790326659
622,232,-0.859250430290972
914,321,-0.8592548654022639
2411,423,-0.8592604126316986
2524,1414,-0.8592651558922941
321,235,-0.8593100279261757
2413,1513,-0.8593210682213557
2424,812,-0.8593724796162632
1112,933,-0.8594168680414968
1832,732,-0.8595711375694367
1115,222,-0.8598048837098449
2531,1011,-0.8598150859078296
1933,314,-0.8599601374855459
1731,1114,-0.8600220135403798
1233,913,-0.8600254597273198
913,622,-0.860113895455132
2515,2433,-0.8601472438590566
1433,424,-0.8602077171938164
634,312,-0.8602146190138347
2412,714,-0.8602476150579589
2212,1232,-0.860349576669198
1532,114,-0.8603909114372883
913,211,-0.8604119824019784
423,221,-0.8604206701172652
1114,923,-0.8604342250809179
1832,911,-0.8605340272080109
1821,1113,-0.8606114438462541
1022,833,-0.8606305127052967
911,313,-0.8607179033602327
815,313,-0.8607954332396538
1024,613,-0.8608251297128643
1832,912,-0.8608344870598392
2523,413,-0.860889033940628
2521,1811,-0.86106090708678
2433,1133,-0.8610669554662992
1821,1421,-0.8612109851335094
1934,733,-0.8612158268582665
2525,1114,-0.8612224802932459
2211,624,-0.8613981463547294
2524,2422,-0.8614271787715282
1531,215,-0.8614322988730275
1113,1022,-0.8615231021129834
915,111,-0.8615576795108094
1921,631,-0.861654947296249
